FORMULA	FIXEDMASS
C8HF15O2	413.9737026
C8HF15O2	413.9737026
C8HF15O2	413.9737026
C8HF15O2	413.9737026
C8HF15O2	413.9737026
C8HF15O2	413.9737026
C8HF15O2	413.9737026
C8HF15O2	413.9737026
C8HF15O2	413.9737026
C8HF15O2	413.9737026
C8HF15O2	413.9737026
C8HF15O2	413.9737026
C8HF15O2	413.9737026
C8HF15O2	413.9737026
C8HF15O2	413.9737026
C8HF15O2	413.9737026
C8HF15O2	413.9737026
C8HF15O2	413.9737026
C8HF15O2	413.9737026
C8HF15O2	413.9737026
C8HF15O2	413.9737026
C8HF15O2	413.9737026
C8HF15O2	413.9737026
C9H2F16	413.9901016
C9H2F16	413.9901016
C9H2F16	413.9901016
C12H4F14	414.0089452
C9H5F15O	414.0100881
C9H5F15O	414.0100881
C9H5F15O	414.0100881
C16H9F7O5	414.0338209
C12H13F11O3	414.0689047
C12H13F11O3	414.0689047
C12H15F11NO2	414.0921656
C18H27F9	414.1969048
C10H5F7INO	414.9304093
C10H14F9NO4S	415.0499829
C11H14F11N2O2	415.0874145
C12H20F5N2O6S	415.0956749
C6HClF12O3S	415.9143312
C6H2ClF12O3P	415.9238469
C6HF13O4S	415.9387964
C8H3Cl2F13	415.9404223
C8F16O	415.9693661
C8F16O	415.9693661
C8F16O	415.9693661
C8F16O	415.9693661
C8F16O	415.9693661
C8F16O	415.9693661
C13H10BrF5N2O3	415.9794954
C11H5F9N2O3S	415.987717
C8H3F15O2	415.9893526
C8H3F15O2	415.9893526
C10H7F11O3S	415.9940255
C16H12F7O3P	416.0412284
C12H12F12O2	416.0645683
C13H13F13	416.0809673
C16H15F7N2O3	416.0970899
C13H18F12N	416.1242146
C18H29F9	416.2125549
C11H5F10N3O3	417.0171232
C14H10F7N3O4	417.0559533
C14H10F11NO	417.0586744
C6Cl2F12O3	417.9032879
C6ClF13O2S	417.9099948
C8H8F9IO	417.9476169
C11H7F13O2	418.0238463
C11H7F13O2	418.0238463
C11H7F13O2	418.0238463
C13H11F9O3S	418.0285192
C10H12F10O4S	418.0296621
C13H15F13	418.0966173
C12H10F9NO3S	419.0237682
C13H8F11NO2	419.0379389
C18H8F7NO3	419.0392407
C11H18F5NO6S2	419.0495704
C11H10F13NO	419.0554808
C11H10F13NO	419.0554808
C19H16F7N3	419.1232451
C7F16O2	419.9642808
C8HF17	419.9806798
C10H5F13O3	420.0031109
C10H5F13O3	420.0031109
C13H7F11O3	420.0219545
C11H9F13O2	420.0394964
C11H9F13O2	420.0394964
C11H9F13O2	420.0394964
C12H13F13O	420.0758819
C12H15F13N	420.0991428
C7H8F9NO5S2	420.9700183
C8H6F11NO4S	420.9841891
C12H6F11NO3	421.0172035
C9H10F11NO3S	421.0205746
C11H22F5N2O5S2	421.0884813
C13H16F9NO4	421.093562
C12H20F7N2O4S	421.1026521
C6HF15O2S	421.9457736
C9H3F13O4	421.9823754
C9H3F13O4	421.9823754
C10H7F13OS	422.0010027
C12H12F14	422.0715455
C16H17F7O3S	422.0786629
C16H17F7O3S	422.0786629
C16H17F7O3S	422.0786629
C16H17F7O3S	422.0786629
C18H13F7N2O2	422.0865252
C17H13F7N4O	422.0977586
C15H20ClF9O	422.1058969
C13H19F9N2OS	422.1074382
C9H3F14NO2	422.9940234
C12H14F9NO3S	423.0550683
C10H20F5N2O6S2	423.0677459
C12H22F7N2O4S	423.1183021
C12H22F7N2O4S	423.1183021
C16H28F5N2O3S	423.1735313
C6F11IO	423.881823
C8H2BrF13	423.913229
C8H2BrF13	423.913229
C7H4F11I	423.9182085
C8HF13O3S	423.9438818
C8H2F14N2O2	423.9892724
C10H3F15O	423.994438
C12H13F9O4S	424.0390839
C14H9F13	424.0496671
C15H15F7O4S	424.0579275
C15H15F7O4S	424.0579275
C15H15F7O4S	424.0579275
C15H15F7O4S	424.0579275
C15H15F7O4S	424.0579275
C15H15F7O4S	424.0579275
C11H12F14N	424.0740709
C11H12F9NO4S	425.0343328
C11H12F9NO4S	425.0343328
C13H8F9N3O3	425.0421951
C4F9IO3S	425.8469168
C7BrF13O	425.8924936
C8H4BrF13	425.9288791
C8H4BrF13	425.9288791
C7H2F12O5S	425.9431328
C8F14O4	425.9573036
C8F14O4	425.9573036
C8F14O4	425.9573036
C9HF15O2	425.9737026
C8H3F13O5	425.9772901
C8H3F13O5	425.9772901
C9H4F14O3	425.9936891
C10H5F15O	426.0100881
C10H5F15O	426.0100881
C14H9F7N6S	426.0497628
C18H17F7N2O2	426.1178253
C8H6F13NO2S	426.9911663
C8H6F13NO2S	426.9911663
C8H6F13NO2S	426.9911663
C13H6F9NO3S	426.992468
C11H14F9NO4S	427.0499829
C16H12F7N3O3	427.0766888
C5ClF10IO	427.8522725
C6HF12I	427.8931367
C7HF13O4S	427.9387964
C7HF13O4S	427.9387964
C10H10F9I	427.9683523
C9F16O	427.9693661
C8H2F14O4	427.9729536
C8H2F14O4	427.9729536
C8H2F14O4	427.9729536
C8H2F14O4	427.9729536
C8H5F13O3S	427.9751819
C8H6F13O3P	427.9846975
C8H6F13O3P	427.9846975
C9H3F15O2	427.9893526
C9H3F15O2	427.9893526
C9H3F15O2	427.9893526
C12H5F13S	427.990438
C8H3F15N2O	428.000586
C10H7F15O	428.0257381
C10H7F15O	428.0257381
C10H13F9N2O4S	428.0452319
C12H19F9NO3S	428.0936449
C12H8BrClF7NO	428.9366012
C8H2F15NO2	428.9846016
C11H18F9N2O3S	429.0888938
C11H18F9N2O3S	429.0888938
C13H22F5N2O6S	429.1113249
C10H3Br2F7O	429.8438865
C7H3F13O4S	429.9544464
C7H3F13O4S	429.9544464
C11F14O2	429.9674743
C8HF15O3	429.9686172
C8HF15O3	429.9686172
C10H12F9I	429.9840024
C10H12F9I	429.9840024
C14H15F13	430.0966173
C6ClF12O4S	430.9014208
C5HF12NO4S2	430.9155382
C6HF13O5S	431.933711
C8ClF15O	431.9398156
C7H2F14O3S	431.95011
C7H2F14O3S	431.95011
C7H2F14O3S	431.95011
C8F16O2	431.9642808
C8F16O2	431.9642808
C8H3F15O3	431.9842673
C9H4F16O	432.0006663
C12H9F9N2O3S	432.0190171
C12H9F13O2	432.0394964
C12H9F13O2	432.0394964
C16H11F7O6	432.0443856
C16H9F9N2O2	432.0520315
C16H9F9N2O2	432.0520315
C12H14F12NO2	432.0827437
C14H17F13	432.1122674
C18H26F5O4P	432.148887
C8F17N	432.9759287
C12H8F9NO4S	433.0030327
C11H8F13NO2	433.0347454
C14H10F11NO2	433.053589
C10Cl3F11	433.8889935
C7HClF14O3	433.9390667
C7HF15O2S	433.9457736
C11H7F13O3	434.0187609
C10H13F11N2O2S	434.0522091
C12H11F13O2	434.0551465
C13H15F13O	434.091532
C9F15N3	434.9852703
C9H8F11NO4S	434.9998392
C10H6F13NO3	435.0140099
C10H12F11NO3S	435.0362247
C13H12F7N5O4	435.0777514
C12H16F13N2	435.1100418
C13H22F7N2O4S	435.1183021
C12H4Cl2F6N4OS	435.9387064
C10H3F15N2	436.0056714
C13H5F13N2	436.024515
C11H21F5N2O6S2	436.0761195
C18H24F7O2P	436.1402142
C7H9F9NO6PS	436.9744486
C11H22F5N2O6S2	437.0833959
C14H22F9N2OS	437.1303647
C8H6F11I	437.9338586
C8F18	437.971258
C8F18	437.971258
C8F18	437.971258
C8F18	437.971258
C8F18	437.971258
C10HF15O2	437.9737026
C10H4F14O3	437.9936891
C10H7F13O2S	437.9959173
C8H4F14N4O	438.0161558
C11H11F13O3	438.0500611
C16H17F7O4S	438.0735776
C16H17F7O4S	438.0735776
C16H17F7O4S	438.0735776
C16H17F7O4S	438.0735776
C12H14F14N	438.0897209
C20H33F7O2	438.2368778
C9H6F13NO2S	438.9911663
C12H8F11NO2S	439.0100099
C18H12F7NO2S	439.0476972
C12H14F9NO4S	439.0499829
C12H14F9NO4S	439.0499829
C14H10F13N	439.0605662
C12H22F7N2O5S	439.1132168
C7H4F11IO	439.9131232
C7H4F11IO	439.9131232
C11H6ClF9O4S	439.9531613
C9H2F14O4	439.9729536
C10H3F15O2	439.9893526
C11H7F15O	440.0257381
C9H8F13NO2S	441.0068164
C13H8F13NO	441.0398307
C22H14F7NO	441.0963616
C7H3F12I	441.9087867
C8F14O5	441.9522182
C9HF15O3	441.9686172
C10H2F16O	441.9850162
C9H7F13O3S	441.9908319
C9H7F13O3S	441.9908319
C10H5F15O2	442.0050027
C10H5F15O2	442.0050027
C19H11F9S	442.0437753
C14H17F11O3	442.1002048
C10H8F15NO	443.0366372
C11H14F9NO5S	443.0448975
C11H16F9N2O4S	443.0681584
C10H3Cl2F9O3S	443.9036243
C7HF13O5S	443.933711
C8H2F14O3S	443.95011
C7HF13O7	443.9514692
C10H10F9IO	443.9632669
C8H2F14O5	443.9678682
C8H5F13O4S	443.9700965
C8H5F13O4S	443.9700965
C8H6F13O4P	443.9796122
C10HF17	443.9806798
C9H3F15O3	443.9842673
C11H14F9I	443.9996524
C13H9F13O2	444.0394964
C15H17F13	444.1122674
C20H33F9	444.243855
C9F17N	444.9759287
C11H8F13N3O	445.0459787
C13H12F13NO	445.0711309
C11H18F9N2O4S	445.0838085
C16H14F7N3O4	445.0872535
C17H18F7N3O3	445.123639
C6BrF13O3	445.8823228
C6F13I	445.8837149
C6F13I	445.8837149
C6F13I	445.8837149
C7F14O4S	445.9293746
C8HClF14O3	445.9390667
C8H4ClF13O2S	445.9412949
C6F18S	445.943329
C8HF15O4	445.9635318
C8HF15O4	445.9635318
C9H2F16O2	445.9799308
C9H2F16O2	445.9799308
C10H3F17	445.9963298
C11H9F11O4S	446.0045902
C13H11F9N2O5	446.0524254
C13H11F13O2	446.0551465
C13H11F13O2	446.0551465
C13H11F13O2	446.0551465
C12H11F13N2O	446.0663798
C15H19F13	446.1279175
C7BrF15	447.8943854
C12H6F9I	447.9370522
C7H2F14O4S	447.9450246
C8F16O3	447.9591954
C8F16O3	447.9591954
C13H6F10O6	448.0004701
C10H5F17	448.0119799
C12H9F13O3	448.034411
C12H13F13N2O	448.0820299
C14H17F13O	448.107182
C7H2F15NO2S	448.9566726
C8F17NO	448.9708434
C9H4F17N	449.0072289
C11H16F11N2O2S	449.0751356
C15H22F9N2O3	449.148123
C7HF15O3S	449.9406882
C7HF15O3S	449.9406882
C7H2F15O3P	449.9502039
C9F18	449.971258
C9F18	449.971258
C9F18	449.971258
C9F18	449.971258
C9F18	449.971258
C9F18	449.971258
C9F18	449.971258
C9H3F17O	449.9912445
C9H3F17O	449.9912445
C11H7F13O4	450.0136756
C11H13F11O4S	450.0358903
C12H13F13NO2	450.0733219
C14H16F14	450.1028456
C8H11F9NO6PS	450.9900987
C11H10F13NOS	451.0275518
C10H14F11N2O3S	451.0544001
C12H18F7N2O6S	451.0768313
C12H24F5N2O6S2	451.099046
C7F16O2S	451.9363518
C8HF17O2	451.970509
C11H6ClF13O2	451.984874
C11H9F13O2S	452.0115674
C10H6F14N2O2	452.0205725
C13H11F15	452.0621237
C12H13F13O3	452.0657
C15H22BrF9	452.0761168
C11H6F15NO	453.0209871
C13H16F9NO4S	453.065633
C14H22F9N2O2S	453.1252793
C4F8I2	453.7961718
C8ClF17	453.9417074
C10H8BrF13	453.9601792
C8F18O	453.9661726
C8F18O	453.9661726
C8F18O	453.9661726
C11H5F15O2	454.0050027
C11H5F15O2	454.0050027
C11H5F15O2	454.0050027
C13H9F11O3S	454.0096756
C12H6F16	454.0214017
C15H11F13O	454.0602318
C13H13F15	454.0777737
C10H4F10IN	454.9228793
C10H4F15NS	454.9824934
C10H7F14NOS	455.0024799
C10H10F13NO2S	455.0224664
C10H6F14O2S	455.9864955
C12H14F9I	455.9996524
C12H14F9I	455.9996524
C11H4F16O	456.0006663
C10H10F13O3P	456.0159977
C10H10F13O3P	456.0159977
C14H6F14O	456.0195099
C11H10F14O3	456.0406393
C12H17F9N2O4S	456.076532
C12H17F9N2O4S	456.076532
C8H4F13NO4S	456.9653455
C9H8F13NO3S	457.001731
C14H8F9NO4S	457.0030327
C13H8F13NO2	457.0347454
C11H20F7N2O5S2	457.0696377
C12H18F9N2O4S	457.0838085
C13H16F11N2O3	457.0979792
C6Br2F12	457.8175128
C5HF15O3S2	457.9127592
C9HF15O4	457.9635318
C10H2F16O2	457.9799308
C10H2F16O2	457.9799308
C9H4F14O5	457.9835183
C10H5F15O3	457.9999173
C12H16F9I	458.0153025
C11H6F16O	458.0163163
C13H17F11N2O3	458.1063528
C16H19F13	458.1279175
C10H6F13N5O	459.0364767
C19H14F9NO2	459.0880827
C7H2F13I	459.8993649
C8H2F14O4S	459.9450246
C8H2F14O6	459.9627829
C9H3F15O4	459.9791819
C11H7F11O5S	459.9838547
C10H4F16O2	459.9955809
C11H5F17	460.0119799
C11H5F17	460.0119799
C14H13F13O2	460.0707965
C21H12F8N2O	460.0821888
C16H21F13	460.1435675
C13H8F9NO5S	460.9979473
C15H10F7N3O2S2	461.0102661
C11H10F11NO4S	461.0154892
C6ClF12I	461.8541643
C6F13IO	461.8786295
C8HClF14O4	461.9339813
C8HF15O3S	461.9406882
C8HF15O3S	461.9406882
C10F18	461.971258
C9H2F16O3	461.9748454
C10H3F17O	461.9912445
C10H3F17O	461.9912445
C10H6F16O2	462.011231
C11H7F17	462.02763
C15H7F13N2	462.0401651
C13H11F13O3	462.0500611
C12H7BrF9NOS	462.9288009
C8H4F15NO2S	462.9723227
C9H2F17NO	462.9864934
C10H6F17N	463.0228789
C11H12F11NO4S	463.0311393
C11H12F11NO4S	463.0311393
C12H18F11N2O2S	463.0907857
C14H18F13NO	463.1180811
C8F16O2S	463.9363518
C8F16O2S	463.9363518
C7H2F14O5S	463.9399
C9HClF16O	463.9460439
C8H3F15O3S	463.9563383
C8H3F15O3S	463.9563383
C9HF17O2	463.970509
C9HF17O2	463.970509
C10H2F18	463.986908
C10H2F18	463.986908
C10H2F18	463.986908
C13H9F9O6S	463.997613
C10H5F17O	464.0068945
C11H11F11O5S	464.0151549
C14H5F13N2O	464.0194296
C17H9F9O5	464.0306274
C13H15F13NO2	464.088972
C19H15F7N4O2	464.1083233
C11H14F11NO4S	465.0467893
C14H8F13N3	465.0510641
C12H22F5N2O7S2	465.0783106
C12H14F13N2O2	465.084221
C13H20F7N2O6S	465.0924813
C7HClF14O3S	465.9111377
C7H2ClF14O3P	465.9206533
C7HF15O4S	465.9356028
C9F18O	465.9661726
C9F18O	465.9661726
C9F18O	465.9661726
C9F18O	465.9661726
C11H7F13O3S	465.9908319
C10H4F18	466.0025581
C15H7F13O2	466.0238463
C11H8F14N2O2	466.0362226
C11H8F14N2O2	466.0362226
C14H13F15	466.0777737
C22H21F7O3	466.1378921
C19H29F11	466.2093613
C22H37F7O2	466.268178
C12H7ClF9NO4S	466.9640604
C16H16F7NO3S2	467.0459829
C12H24F5N2O7S2	467.0939606
C11H9F13O3S	468.006482
C12H7F15O2	468.0206528
C12H7F15O2	468.0206528
C12H7F15O2	468.0206528
C12H13F13S2	468.0251093
C14H15F15	468.0934238
C14H8F13NO2	469.0347454
C12H10F15NO	469.0522872
C18H26F7NO5	469.1699205
C8F13I	469.8837149
C8Cl2F16	469.9121569
C9HF19	469.9774862
C9HF19	469.9774862
C12H9F15O2	470.0363028
C11H9F15N2O	470.0475362
C8H8F11NO5S2	470.9668248
C9H6F13NO4S	470.9809955
C10H10F13NO3S	471.017381
C11H8F15NO2	471.0315518
C12H22F7N2O5S2	471.0852878
C13H20F9N2O4S	471.0994585
C13H20F9N2O4S	471.0994585
C8H2F13I	471.8993649
C8H2F13I	471.8993649
C12H4ClF11O3S	471.9394031
C7HF17O2S	471.94258
C10H3F15O4	471.9791819
C10H3F15O4	471.9791819
C11H4F16O2	471.9955809
C14H9F13OS	472.0166528
C22H37F9	472.2751552
C11H4F17N	473.0072289
C13H8F13NO3	473.02966
C11H20F7N2O6S2	473.0645523
C13H22F9N2O4S	473.1151086
C13H22F9N2O4S	473.1151086
C17H28F7N2O3S	473.1703377
C8H4F13I	473.915015
C8H4F13I	473.915015
C8H4F13I	473.915015
C12H4BrF13	473.9288791
C12H4BrF13	473.9288791
C9HF15O3S	473.9406882
C10H8ClF13O2S	473.972595
C12H16F9IO	474.0102171
C12H12F16N	474.0708773
C12H12F11NO4S	475.0311393
C12H12F11NO4S	475.0311393
C14H14F13NO2	475.0816955
C8BrF15O	475.8893
C8H2F14O5S	475.9399392
C10HF17O2	475.970509
C9H3F15O5	475.9740965
C11H5F17O	476.0068945
C11H5F17O	476.0068945
C11H5F17O	476.0068945
C12H9F17	476.04328
C9H6F15NO2S	476.9879727
C11H6F13N2O2S	476.9936917
C10H4F17NO	477.0021435
C11H8F17N	477.038529
C8HF15O4S	477.9356028
C8HF15O4S	477.9356028
C12H4F14O2S	477.9708454
C9H5F15O3S	477.9719883
C10H3F17O2	477.9861591
C10H3F17O2	477.9861591
C10H3F17O2	477.9861591
C11H7F17O	478.0225446
C11H7F17O	478.0225446
C12H8F14N2O2	478.0362226
C11H13F11N2O4S	478.0420383
C13H11F13O4	478.0449757
C14H17F13NO2	478.1046221
C16H20F14	478.1341457
C9H2F17NO2	478.981408
C9H2F17NO2	478.981408
C12H18F11N2O3S	479.0857003
C14H22F7N2O6S	479.1081314
C7BrF15O2	479.8842146
C8H4ClF14O3P	479.9363034
C9HClF16O2	479.9409585
C8H3F15O4S	479.9512529
C10H2ClF17	479.9573575
C9HF17O3	479.9654236
C10H5F17S	479.9840509
C12H6F14O4	480.0042538
C15H9F13N2O	480.0507298
C12H10F14N2O2	480.0518726
C17H13F9N2O2S	480.0554026
C12H13F13N2O3	480.0718591
C14H14F14O2	480.0770248
C15H21F9N2O3S	480.1129175
C14H8F13N3O	481.0459787
C12H22F5N2O8S2	481.0732252
C15H22F9N2O3S	481.120194
C6H2Br3F9	481.7562903
C7HClF14O4S	481.9060523
C7HF15O5S	481.9305174
C9ClF17O	481.936622
C8H2F16O3S	481.9469164
C8H2F16O3S	481.9469164
C9F18O2	481.9610872
C9H3F17O3	481.9810737
C12H11F9N2O4S2	482.0016528
C13H9F15O2	482.0363028
C17H11F9O6	482.0411921
C13H14F14NO2	482.0795502
C14H19F9N2O4S	482.0921821
C21H27F9O2	482.1867341
C9F19N	482.9727352
C11H10F13NO3S	483.017381
C7F16O4S	483.926181
C8HClF16O3	483.9358731
C8HF17O2S	483.94258
C14H5F13S2	483.962509
C11H9F13O4S	484.0013966
C13H5F13N2O3	484.0092589
C12H14F13O3P	484.0472978
C11H13F13N2O2S	484.0490155
C11H13F13N2O2S	484.0490155
C16H13F13O2	484.0707965
C10H8F13NO4S	484.9966456
C11H12F13NO3S	485.0330311
C11H12F13NO3S	485.0330311
C11H12F13NO3S	485.0330311
C13H16F15N2	485.1068482
C14H22F9N2O4S	485.1151086
C9H7F13N2O4S	485.9918946
C11H3F17N2	486.0024778
C11H3F17N2	486.0024778
C12H6F16O2	486.011231
C14H10F12O3S	486.0159038
C12H21F7N2O6S2	486.0729259
C18H23F13	486.1592176
C13H18F9NO4S2	487.053354
C12H22F7N2O6S2	487.0802024
C9H6F13I	487.9306651
C9H6F13I	487.9306651
C9H6F13I	487.9306651
C13H6BrF13	487.9445292
C9F20	487.9680644
C9F20	487.9680644
C9F20	487.9680644
C9F20	487.9680644
C9F20	487.9680644
C11HF17O2	487.970509
C10H3F15O5	487.9740965
C10H10F13O3PS	487.9880687
C11H4F16O3	487.9904955
C12H8F16O2	488.026881
C13H14F16N	488.0865274
C17H21F13O	488.1384822
C18H25F13	488.1748677
C10H6F15NO2S	488.9879727
C11H4F17NO	489.0021435
C13H8F13NO2S	489.0068164
C13H8F13NO4	489.0245746
C17H8F13NO	489.0398307
C13H14F11NO4S	489.0467893
C13H14F11NO4S	489.0467893
C13H22F9N2O5S	489.1100232
C8H4F13IO	489.9099296
C10H2F16O4	489.9697601
C11H3F17O2	489.9861591
C11H3F17O2	489.9861591
C10H9F14O4P	490.0014905
C12H7F17O	490.0225446
C13H11F17	490.0589301
C17H23F13O	490.1541322
C8H3F14I	491.9055932
C10HF17O3	491.9654236
C10H7F15O3S	491.9876384
C14H4F16O	492.0006663
C11H5F17O2	492.0018091
C11H5F17O2	492.0018091
C11H5F17O2	492.0018091
C12H9F17O	492.0381946
C12H16F11N2O4S	493.0649648
C12H18F10NO6P	493.0712061
C8HF15O5S	493.9305174
C12H4ClF13O2S	493.9412949
C9H2F16O3S	493.9469164
C9H2F16O5	493.9646747
C9H5F15O4S	493.9669029
C9H6F15O4P	493.9764186
C10H3F17O3	493.9810737
C11H7F17O2	494.0174592
C16H11F13N2O	494.0663798
C13H12F14N2O2	494.0675227
C15H19F9N2O4S	494.0921821
C9H2F17NO3	494.9763227
C12H4F11N3O6	494.9924453
C16H10F9N3O3S	495.0299162
C18H14F9NO5	495.0728265
C12H18F11N2O4S	495.0806149
C7F15I	495.8805213
C7F15I	495.8805213
C7F15I	495.8805213
C9HClF16O3	495.9358731
C9H4ClF15O2S	495.9381013
C10H2ClF17O	495.9522721
C12F16O3	495.9591954
C9HF17O4	495.9603383
C9HF17O4	495.9603383
C10H2F18O2	495.9767373
C12H9F9N2O5S2	495.9809174
C11H3F19	495.9931363
C12H9F13O4S	496.0013966
C14H5F17	496.0119799
C14H11F15O2	496.0519529
C13H17F13N2OS	496.0854
C14H17F13O4	496.0919
C14H19F13NOS	496.0974285
C8BrF17	497.8911918
C8H2F16O4S	497.9418311
C9F18O3	497.9560018
C9F18O3	497.9560018
C13H9F15OS	498.0134592
C13H9F15O3	498.0312174
C12H15F13N2O2S	498.0646656
C13H13F15N2O	498.0788363
C17H15F13O2	498.0864466
C14H19F9N2O5S	498.0870967
C8H2F17NO2S	498.953479
C10H4F19N	499.0040353
C11H10F13NO4S	499.0122957
C12H16F13N2O2S	499.071942
C16H22F11N2O3	499.1449294
C8HF17O3S	499.9374946
C8HF17O3S	499.9374946
C8H2F17O3P	499.9470103
C10F20	499.9680644
C10F20	499.9680644
C10F20	499.9680644
C10H3F19O	499.9880509
C10H3F19O	499.9880509
C14H6F14N2O2	500.0205725
C14H6F14N2O2	500.0205725
C13H8F16O2	500.026881
C11H13F13N2O3S	500.0439301
C17H15F11N4O	500.1070215
C24H41F9	500.3064553
C9H11F11NO6PS	500.9869051
C12H10F15NO3	501.0421165
C11H14F13N2O3S	501.0512066
C16H10F15N	501.0573726
C17H16F9NO4S	501.065633
C13H18F9N2O6S	501.0736377
C13H24F7N2O6S2	501.0958524
C8HBr2F13	501.8237411
C12H5Cl2F9O5S	501.9091036
C9H4F13IO	501.9099296
C8F18O2S	501.9331582
C8HF18O2P	501.9426739
C10H8F13I	501.9463151
C10H8F13I	501.9463151
C8F18O4	501.9509164
C14H8BrF13	501.9601792
C12H3F17S	501.9684008
C12H3F17S	501.9684008
C11H12F13O3PS	502.0037187
C14H11F17	502.0589301
C14H16F16N	502.1021775
C12H15F9INO2	503.0003807
C12H6F17NO	503.0177936
C11H6F17N3	503.0290269
C13H18F9NO5S2	503.0482687
C14H16F11NO4S	503.0624394
C8H3Br2F13	503.8393912
C9H6F13IO	503.9255797
C9F20O	503.962979
C12H5F17O2	504.0018091
C12H5F17O2	504.0018091
C12H5F17O2	504.0018091
C14H9F13O3S	504.006482
C14H13F17	504.0745802
C11H4F17NS	504.9792999
C11H7F16NOS	504.9992864
C12H8F17NO	505.0334436
C11H3F17O3	505.9810737
C11H6F16O2S	505.983302
C14H5F15O3	505.9999173
C12H7F17O2	506.0174592
C12H7F17O2	506.0174592
C12H7F17O2	506.0174592
C12H7F17O2	506.0174592
C13H11F17O	506.0538447
C14H12F14N2O2	506.0675227
C13H17F11N2O4S	506.0733384
C9H4F15NO4S	506.9621519
C10H8F15NO3S	506.9985374
C11H6F17NO2	507.0127082
C12H10F17NO	507.0490937
C12H20F9N2O5S2	507.0664441
C13H18F11N2O4S	507.0806149
C14H16F13N2O3	507.0947857
C7Br2F14	507.8143193
C8F15I	507.8805213
C6HF17O3S2	507.9095656
C10HF17O4	507.9603383
C11H2F18O2	507.9767373
C11H2F18O2	507.9767373
C10H4F16O5	507.9803247
C11H5F17O3	507.9967238
C11H5F17O3	507.9967238
C12H9F17O2	508.0331
C12H9F17O2	508.0331093
C22H16F7O4P	508.0674432
C14H14F14N2O2	508.0831728
C14H17F13N2O3	508.1031593
C17H19F15	508.1247239
C13H18F11NO5S	509.0730041
C16H12F13N3O	509.0772789
C8H2F15I	509.8961714
C8H2F15I	509.8961714
C9H2F16O4S	509.9418311
C10F18O3	509.9560018
C9H2F16O6	509.9595893
C9H2F16O6	509.9595893
C11H4ClF17O	509.9679222
C10H3F17O4	509.9759883
C17H8Cl2F8N2O3	509.9784232
C12H7F13O5S	509.9806612
C11H4F18O2	509.9923873
C15H7F17	510.02763
C15H13F15O2	510.067603
C12H10F13NO4S	511.0122957
C14H6F17N	511.0228789
C14H6F17N	511.0228789
C13H14F13NO3S	511.0486812
C14H28F5N2O8S2	511.1201754
C7F15IO	511.8754359
C8F16O5S	511.9210956
C9HF17O3S	511.9374946
C9HF17O3S	511.9374946
C11F20	511.9680644
C11F20	511.9680644
C10H2F18O3	511.9716519
C10H6F17O2P	511.9833958
C14H11F15O3	512.0468675
C13H17F13N2O2S	512.0803156
C14H19F13NO2S	512.0923431
C14H15F15N2O	512.0944864
C27H39F7O	512.2889134
C12F17NO2	512.965758
C9H4F17NO2S	512.9691291
C9H4F17NO2S	512.9691291
C10H2F19NO	512.9832999
C12H12F13NO4S	513.0279457
C12H12F13NO4S	513.0279457
C13H18F13N2O2S	513.0875921
C23H20F9NO2	513.1350329
C8H2F16O5S	513.9367
C9H3F17O3S	513.9531447
C13F18O	513.9661726
C10HF19O2	513.9673155
C10HF19O2	513.9673155
C11H2F20	513.9837145
C11H2F20	513.9837145
C11H5F19O	514.003701
C11H5F19O	514.003701
C16H24F9I	514.0779027
C14H15F15NO2	514.0857784
C20H27F13	514.1905177
C12H14F13NO4S	515.0435958
C12H14F13NO4S	515.0435958
C13H22F7N2O7S2	515.075117
C13H14F15N2O2	515.0810274
C14H20F9N2O6S	515.0892878
C8HClF16O3S	515.9079441
C8H2ClF16O3P	515.9174598
C8HF17O4S	515.9324093
C10F20O	515.962979
C12H7F15O3S	515.9876384
C11H4F20	515.9993645
C15H13F17	516.0745802
C15H18F16N	516.1178275
C20H29F13	516.2061678
C12H10F15NO2S	517.0192729
C13H24F7N2O7S2	517.0907671
C8ClF17O2S	517.9036077
C10H8F13IO	517.9412297
C13H7F17O2	518.0174592
C13H7F17O2	518.0174592
C15H15F17	518.0902302
C14H7F14NO4	519.0151528
C15H8F15NO2	519.0315518
C15H8F15NO2	519.0315518
C13H18F9NO6S2	519.0431833
C13H10F17NO	519.0490937
C13H10F17NO	519.0490937
C13H10F17NO	519.0490937
C10HF21	519.9742927
C15H7F15O3	520.0155674
C15H7F15O3	520.0155674
C13H9F17O2	520.0331093
C13H9F17O2	520.0331093
C13H9F17O2	520.0331093
C13H9F17O2	520.0331093
C14H13F17O	520.0694948
C14H15F17N	520.0927556
C9H8F13NO5S2	520.9636312
C9F21N	520.9695416
C10H6F15NO4S	520.977802
C11H10F15NO3S	521.0141875
C13H22F9N2O5S2	521.0820942
C14H20F11N2O4S	521.096265
C12H4F13I	521.915015
C8HF19O2S	521.9393865
C11H3F17O4	521.9759883
C12H7F17OS	521.9946156
C14H9F14O3P	522.0065759
C16H7F17	522.02763
C14H12F18	522.0651583
C17H20ClF13O	522.0995098
C15H19F13N2OS	522.1010511
C14H14F13NO3S	523.0486812
C12H20F9N2O6S2	523.0613588
C18H14F13NO2	523.0816955
C14H22F11N2O4S	523.111915
C14H22F11N2O4S	523.111915
C18H28F9N2O3S	523.1671442
C10H2BrF17	523.9068419
C9H4F15I	523.9118214
C9H4F15I	523.9118214
